13;" N 53° 29' 29"" ";" E 008° 29' 09"" "; 05.10.2021 ; 09:53 ;199115;" N 53° 03' 49"" ";" E 008° 46' 58"" "; 05.10.2021 ; 10:53 ;199191;1;" """"";#WERT!
14;" N 53° 03' 51"" ";" E 008° 46' 57"" "; 05.10.2021 ; 11:15 ;199191;" N 53° 29' 24"" ";" E 008° 28' 01"" "; 05.10.2021 ; 12:33 ;199262;1;" """"";
15;" N 53° 29' 24"" ";" E 008° 28' 02"" "; 05.10.2021 ; 12:44 ;199262;" N 53° 29' 24"" ";" E 008° 28' 02"" "; 05.10.2021 ; 12:44 ;199262;1;" """"";
16;" N 53° 29' 27"" ";" E 008° 28' 09"" "; 05.10.2021 ; 12:53 ;199262;" N 53° 29' 51"" ";" E 008° 28' 03"" "; 05.10.2021 ; 12:56 ;199264;1;" """"";
17;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 05.10.2021 ; 18:20 ;199264;" N 53° 34' 21"" ";" E 008° 21' 49"" "; 05.10.2021 ; 18:36 ;199279;0;" """"";
18;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 05.10.2021 ; 18:45 ;199279;" N 53° 31' 10"" ";" E 008° 16' 32"" "; 05.10.2021 ; 20:48 ;199302;0;" """"";
19;" N 53° 31' 10"" ";" E 008° 16' 32"" "; 05.10.2021 ; 20:48 ;199302;" N 53° 34' 21"" ";" E 008° 21' 49"" "; 05.10.2021 ; 21:02 ;199316;0;" """"";
20;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 06.10.2021 ; 05:06 ;199316;" N 53° 29' 46"" ";" E 008° 28' 43"" "; 06.10.2021 ; 05:28 ;199332;0;" """"";
21;" N 53° 29' 50"" ";" E 008° 28' 43"" "; 06.10.2021 ; 06:18 ;199332;" N 53° 29' 51"" ";" E 008° 28' 03"" "; 06.10.2021 ; 06:20 ;199333;0;" """"";
22;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 06.10.2021 ; 09:31 ;199333;" N 53° 29' 55"" ";" E 008° 28' 37"" "; 06.10.2021 ; 09:35 ;199334;0;" """"";
23;" N 53° 29' 54"" ";" E 008° 28' 38"" "; 06.10.2021 ; 09:53 ;199334;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 06.10.2021 ; 09:56 ;199335;0;" """"";
24;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 06.10.2021 ; 14:00 ;199335;" N 53° 13' 32"" ";" E 008° 35' 38"" "; 06.10.2021 ; 14:40 ;199384;1;" """"";
25;" N 53° 13' 32"" ";" E 008° 35' 38"" "; 06.10.2021 ; 16:59 ;199384;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 06.10.2021 ; 17:36 ;199432;1;" """"";
26;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 06.10.2021 ; 17:48 ;199432;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 06.10.2021 ; 18:04 ;199448;0;" """"";
27;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 07.10.2021 ; 05:31 ;199448;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 07.10.2021 ; 05:50 ;199463;0;" """"";
28;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 07.10.2021 ; 06:51 ;199463;" N 53° 33' 44"" ";" E 008° 33' 58"" "; 07.10.2021 ; 07:29 ;199502;1;" """"";
29;" N 53° 33' 44"" ";" E 008° 33' 58"" "; 07.10.2021 ; 08:40 ;199502;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 07.10.2021 ; 09:22 ;199538;1;" """"";
30;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 07.10.2021 ; 09:56 ;199538;" N 53° 13' 32"" ";" E 008° 35' 38"" "; 07.10.2021 ; 10:34 ;199588;1;" """"";
31;" N 53° 13' 32"" ";" E 008° 35' 38"" "; 07.10.2021 ; 14:06 ;199588;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 07.10.2021 ; 14:43 ;199636;1;" """"";
32;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 07.10.2021 ; 16:33 ;199636;" N 53° 43' 59"" ";" E 008° 37' 06"" "; 07.10.2021 ; 17:12 ;199694;1;" """"";
33;" N 53° 43' 59"" ";" E 008° 37' 06"" "; 07.10.2021 ; 19:59 ;199694;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 07.10.2021 ; 21:24 ;199740;1;" """"";
34;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 08.10.2021 ; 11:29 ;199740;" N 53° 13' 32"" ";" E 008° 35' 38"" "; 08.10.2021 ; 12:08 ;199789;1;" """"";
35;" N 53° 13' 32"" ";" E 008° 35' 36"" "; 08.10.2021 ; 13:01 ;199789;" N 53° 13' 32"" ";" E 008° 35' 38"" "; 08.10.2021 ; 13:32 ;199789;1;" """"";
36;" N 53° 13' 31"" ";" E 008° 35' 38"" "; 08.10.2021 ; 14:36 ;199789;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 08.10.2021 ; 15:14 ;199837;1;" """"";
37;" N 53° 29' 51"" ";" E 008° 28' 06"" "; 08.10.2021 ; 16:03 ;199837;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 08.10.2021 ; 16:20 ;199852;0;" """"";
38;" N 53° 34' 21"" ";" E 008° 21' 48"" "; 09.10.2021 ; 04:39 ;199852;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 09.10.2021 ; 04:55 ;199868;0;" """"";
39;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 09.10.2021 ; 05:16 ;199868;" N 53° 30' 12"" ";" E 008° 28' 40"" "; 09.10.2021 ; 05:25 ;199870;1;" """"";
40;" N 53° 30' 12"" ";" E 008° 28' 40"" "; 09.10.2021 ; 05:25 ;199870;" N 52° 19' 49"" ";" E 009° 13' 04"" "; 09.10.2021 ; 07:32 ;200092;1;" """"";
41;" N 52° 19' 48"" ";" E 009° 13' 05"" "; 09.10.2021 ; 13:43 ;200092;" N 52° 19' 48"" ";" E 009° 13' 05"" "; 09.10.2021 ; 14:18 ;200092;0;" """"";
42;" N 52° 19' 48"" ";" E 009° 13' 06"" "; 09.10.2021 ; 14:45 ;200092;" N 52° 19' 49"" ";" E 009° 13' 05"" "; 09.10.2021 ; 14:56 ;200092;1;" """"";
43;" N 52° 19' 48"" ";" E 009° 13' 05"" "; 09.10.2021 ; 18:01 ;200092;" N 52° 21' 42"" ";" E 009° 43' 46"" "; 09.10.2021 ; 18:50 ;200140;0;" """"";
44;" N 52° 21' 41"" ";" E 009° 43' 45"" "; 09.10.2021 ; 21:19 ;200140;" N 52° 19' 24"" ";" E 009° 45' 28"" "; 09.10.2021 ; 21:45 ;200150;0;" """"";
45;" N 52° 19' 24"" ";" E 009° 45' 28"" "; 09.10.2021 ; 21:46 ;200150;" N 52° 18' 32"" ";" E 009° 46' 00"" "; 09.10.2021 ; 22:04 ;200155;0;" """"";
46;" N 52° 18' 33"" ";" E 009° 46' 00"" "; 10.10.2021 ; 05:37 ;200155;" N 52° 22' 24"" ";" E 009° 44' 22"" "; 10.10.2021 ; 07:38 ;200170;0;" """"";
47;" N 52° 22' 24"" ";" E 009° 44' 21"" "; 10.10.2021 ; 10:34 ;200170;" N 52° 21' 31"" ";" E 009° 44' 58"" "; 10.10.2021 ; 11:06 ;200175;1;" """"";
48;" N 52° 21' 31"" ";" E 009° 44' 58"" "; 10.10.2021 ; 12:38 ;200175;" N 52° 26' 47"" ";" E 009° 42' 49"" "; 10.10.2021 ; 13:08 ;200210;1;" """"";
49;" N 52° 26' 46"" ";" E 009° 42' 48"" "; 10.10.2021 ; 14:58 ;200210;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 10.10.2021 ; 16:32 ;200389;1;" """"";
50;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 10.10.2021 ; 18:18 ;200389;" N 53° 29' 30"" ";" E 008° 29' 19"" "; 10.10.2021 ; 18:23 ;200391;0;" """"";
51;" N 53° 29' 33"" ";" E 008° 29' 19"" "; 10.10.2021 ; 20:06 ;200391;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 10.10.2021 ; 20:15 ;200393;1;" """"";
52;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 10.10.2021 ; 20:16 ;200393;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 10.10.2021 ; 20:16 ;200393;1;" """"";
53;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 11.10.2021 ; 08:26 ;200393;" N 53° 34' 24"" ";" E 008° 21' 49"" "; 11.10.2021 ; 08:45 ;200409;0;" """"";
54;" N 53° 34' 24"" ";" E 008° 21' 48"" "; 11.10.2021 ; 09:45 ;200409;" N 53° 34' 57"" ";" E 008° 16' 18"" "; 11.10.2021 ; 09:57 ;200418;0;" """"";
55;" N 53° 34' 57"" ";" E 008° 16' 18"" "; 11.10.2021 ; 11:01 ;200418;" N 53° 34' 37"" ";" E 008° 21' 29"" "; 11.10.2021 ; 11:13 ;200427;0;" """"";
56;" N 53° 34' 39"" ";" E 008° 21' 29"" "; 11.10.2021 ; 11:40 ;200427;" N 53° 28' 40"" ";" E 008° 27' 01"" "; 11.10.2021 ; 11:55 ;200443;0;" """"";
57;" N 53° 28' 40"" ";" E 008° 27' 01"" "; 11.10.2021 ; 11:56 ;200443;" N 53° 04' 22"" ";" E 008° 48' 11"" "; 11.10.2021 ; 12:43 ;200509;1;" """"";
58;" N 53° 04' 22"" ";" E 008° 48' 11"" "; 11.10.2021 ; 13:21 ;200509;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 11.10.2021 ; 14:14 ;200579;1;" """"";
59;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 11.10.2021 ; 17:11 ;200579;" N 53° 34' 55"" ";" E 008° 15' 55"" "; 11.10.2021 ; 17:35 ;200604;1;" """"";
60;" N 53° 34' 54"" ";" E 008° 15' 53"" "; 11.10.2021 ; 19:11 ;200604;" N 53° 34' 21"" ";" E 008° 21' 49"" "; 11.10.2021 ; 19:21 ;200614;1;" """"";
61;" N 53° 34' 23"" ";" E 008° 21' 51"" "; 12.10.2021 ; 05:52 ;200614;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 12.10.2021 ; 06:07 ;200630;0;" """"";
62;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 12.10.2021 ; 06:33 ;200630;" N 53° 30' 58"" ";" E 008° 35' 03"" "; 12.10.2021 ; 07:04 ;200663;1;" """"";
63;" N 53° 30' 58"" ";" E 008° 35' 03"" "; 12.10.2021 ; 07:07 ;200663;" N 53° 29' 51"" ";" E 008° 28' 03"" "; 12.10.2021 ; 07:37 ;200695;1;" """"";
64;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 12.10.2021 ; 08:22 ;200695;" N 53° 29' 11"" ";" E 008° 28' 04"" "; 12.10.2021 ; 08:26 ;200697;1;" """"";
65;" N 53° 29' 11"" ";" E 008° 28' 04"" "; 12.10.2021 ; 08:45 ;200697;" N 53° 13' 31"" ";" E 008° 35' 38"" "; 12.10.2021 ; 09:19 ;200745;1;" """"";
66;" N 53° 13' 31"" ";" E 008° 35' 38"" "; 12.10.2021 ; 12:16 ;200745;" N 53° 21' 09"" ";" E 008° 27' 58"" "; 12.10.2021 ; 12:52 ;200797;1;" """"";
67;" N 53° 21' 08"" ";" E 008° 27' 59"" "; 12.10.2021 ; 14:01 ;200797;" N 53° 31' 16"" ";" E 008° 34' 48"" "; 12.10.2021 ; 14:33 ;200833;1;" """"";
68;" N 53° 31' 17"" ";" E 008° 34' 47"" "; 12.10.2021 ; 15:08 ;200833;" N 53° 29' 11"" ";" E 008° 28' 02"" "; 12.10.2021 ; 15:35 ;200861;1;" """"";
69;" N 53° 29' 17"" ";" E 008° 28' 07"" "; 12.10.2021 ; 17:37 ;200861;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 12.10.2021 ; 17:40 ;200863;1;" """"";
70;" N 53° 29' 51"" ";" E 008° 28' 05"" "; 12.10.2021 ; 18:03 ;200863;" N 53° 34' 21"" ";" E 008° 21' 49"" "; 12.10.2021 ; 18:22 ;200878;0;" """"";
71;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 13.10.2021 ; 06:02 ;200878;" N 53° 29' 52"" ";" E 008° 27' 58"" "; 13.10.2021 ; 06:17 ;200894;0;" """"";
72;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 13.10.2021 ; 15:07 ;200894;" N 53° 32' 00"" ";" E 008° 31' 59"" "; 13.10.2021 ; 15:16 ;200902;1;" """"";
73;" N 53° 32' 02"" ";" E 008° 32' 03"" "; 13.10.2021 ; 16:53 ;200902;" N 53° 32' 13"" ";" E 008° 31' 53"" "; 13.10.2021 ; 16:55 ;200902;1;" """"";
74;" N 53° 32' 10"" ";" E 008° 31' 57"" "; 13.10.2021 ; 16:58 ;200902;" N 53° 31' 08"" ";" E 008° 32' 05"" "; 13.10.2021 ; 17:04 ;200905;1;" """"";
75;" N 53° 31' 09"" ";" E 008° 32' 06"" "; 13.10.2021 ; 18:00 ;200905;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 13.10.2021 ; 18:12 ;200914;1;" """"";
76;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 13.10.2021 ; 19:23 ;200914;" N 53° 31' 19"" ";" E 008° 31' 14"" "; 13.10.2021 ; 19:39 ;200921;0;" """"";
77;" N 53° 31' 19"" ";" E 008° 31' 14"" "; 13.10.2021 ; 19:45 ;200921;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 13.10.2021 ; 20:30 ;200940;0;" """"";
78;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 14.10.2021 ; 07:09 ;200940;" N 53° 31' 23"" ";" E 008° 35' 13"" "; 14.10.2021 ; 07:48 ;200977;1;" """"";
79;" N 53° 31' 23"" ";" E 008° 35' 12"" "; 14.10.2021 ; 08:23 ;200977;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 14.10.2021 ; 08:58 ;201005;1;" """"";
80;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 14.10.2021 ; 10:09 ;201005;" N 53° 13' 32"" ";" E 008° 35' 38"" "; 14.10.2021 ; 10:44 ;201055;1;" """"";
81;" N 53° 13' 33"" ";" E 008° 35' 38"" "; 14.10.2021 ; 13:34 ;201055;" N 53° 13' 44"" ";" E 008° 35' 41"" "; 14.10.2021 ; 13:35 ;201055;1;" """"";
82;" N 53° 13' 44"" ";" E 008° 35' 41"" "; 14.10.2021 ; 14:03 ;201055;" N 53° 29' 52"" ";" E 008° 28' 02"" "; 14.10.2021 ; 14:41 ;201104;1;" """"";
83;" N 53° 29' 51"" ";" E 008° 28' 03"" "; 14.10.2021 ; 17:51 ;201104;" N 53° 30' 41"" ";" E 008° 30' 04"" "; 14.10.2021 ; 17:57 ;201107;0;" """"";
84;" N 53° 30' 41"" ";" E 008° 30' 05"" "; 14.10.2021 ; 18:26 ;201107;" N 53° 29' 05"" ";" E 008° 27' 59"" "; 14.10.2021 ; 18:41 ;201114;0;" """"";
85;" N 53° 29' 05"" ";" E 008° 27' 58"" "; 14.10.2021 ; 18:51 ;201114;" N 53° 31' 25"" ";" E 008° 31' 18"" "; 14.10.2021 ; 19:00 ;201123;0;" """"";
86;" N 53° 31' 26"" ";" E 008° 31' 17"" "; 14.10.2021 ; 19:44 ;201123;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 14.10.2021 ; 19:51 ;201128;0;" """"";
87;" N 53° 29' 51"" ";" E 008° 28' 08"" "; 15.10.2021 ; 16:15 ;201129;" N 53° 30' 41"" ";" E 008° 30' 04"" "; 15.10.2021 ; 16:20 ;201132;0;" """"";
88;" N 53° 30' 41"" ";" E 008° 30' 04"" "; 15.10.2021 ; 17:36 ;201132;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 15.10.2021 ; 17:42 ;201136;0;" """"";
89;" N 53° 29' 51"" ";" E 008° 28' 03"" "; 15.10.2021 ; 19:38 ;201136;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 15.10.2021 ; 20:00 ;201150;0;" """"";
90;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 16.10.2021 ; 12:32 ;201150;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 16.10.2021 ; 12:48 ;201165;0;" """"";
91;" N 53° 34' 21"" ";" E 008° 21' 50"" "; 16.10.2021 ; 14:37 ;201165;" N 53° 34' 55"" ";" E 008° 15' 55"" "; 16.10.2021 ; 14:52 ;201175;0;" """"";
92;" N 53° 34' 55"" ";" E 008° 15' 55"" "; 16.10.2021 ; 15:30 ;201175;" N 53° 34' 55"" ";" E 008° 15' 55"" "; 16.10.2021 ; 15:30 ;201175;0;" """"";
93;" N 53° 34' 53"" ";" E 008° 15' 59"" "; 16.10.2021 ; 15:45 ;201175;" N 53° 29' 51"" ";" E 008° 28' 04"" "; 16.10.2021 ; 16:27 ;201211;0;" """"";
94;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 16.10.2021 ; 17:58 ;201211;" N 53° 17' 43"" ";" E 008° 08' 18"" "; 16.10.2021 ; 18:55 ;201254;0;" """"";
95;" N 53° 17' 43"" ";" E 008° 08' 18"" "; 16.10.2021 ; 21:44 ;201254;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 16.10.2021 ; 22:19 ;201299;0;" """"";
96;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 17.10.2021 ; 10:09 ;201299;" N 53° 29' 17"" ";" E 008° 29' 08"" "; 17.10.2021 ; 10:26 ;201303;0;" """"";
97;" N 53° 29' 27"" ";" E 008° 29' 09"" "; 17.10.2021 ; 10:29 ;201303;" N 53° 34' 24"" ";" E 008° 21' 50"" "; 17.10.2021 ; 10:53 ;201319;0;" """"";
98;" N 53° 34' 24"" ";" E 008° 21' 49"" "; 17.10.2021 ; 11:26 ;201319;" N 53° 34' 55"" ";" E 008° 15' 55"" "; 17.10.2021 ; 11:48 ;201329;0;" """"";
99;" N 53° 34' 54"" ";" E 008° 15' 56"" "; 17.10.2021 ; 12:29 ;201329;" N 53° 34' 24"" ";" E 008° 21' 49"" "; 17.10.2021 ; 12:40 ;201339;0;" """"";
100;" N 53° 34' 23"" ";" E 008° 21' 52"" "; 17.10.2021 ; 13:07 ;201339;" N 53° 19' 27"" ";" E 008° 28' 59"" "; 17.10.2021 ; 13:44 ;201379;0;" """"";
101;" N 53° 19' 27"" ";" E 008° 28' 59"" "; 17.10.2021 ; 13:46 ;201379;" N 53° 18' 46"" ";" E 008° 28' 58"" "; 17.10.2021 ; 13:51 ;201381;0;" """"";
102;" N 53° 18' 46"" ";" E 008° 28' 58"" "; 17.10.2021 ; 14:01 ;201381;" N 53° 19' 47"" ";" E 008° 28' 49"" "; 17.10.2021 ; 14:06 ;201383;0;" """"";
103;" N 53° 19' 47"" ";" E 008° 28' 49"" "; 17.10.2021 ; 14:28 ;201383;" N 53° 29' 52"" ";" E 008° 28' 02"" "; 17.10.2021 ; 14:48 ;201407;0;" """"";
104;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 18.10.2021 ; 05:38 ;201407;" N 53° 34' 24"" ";" E 008° 21' 50"" "; 18.10.2021 ; 05:53 ;201422;0;" """"";
105;" N 53° 34' 24"" ";" E 008° 21' 49"" "; 18.10.2021 ; 09:48 ;201422;" N 53° 34' 38"" ";" E 008° 21' 30"" "; 18.10.2021 ; 09:55 ;201423;0;" """"";
106;" N 53° 34' 38"" ";" E 008° 21' 31"" "; 18.10.2021 ; 10:36 ;201423;" N 53° 34' 23"" ";" E 008° 21' 50"" "; 18.10.2021 ; 10:37 ;201424;0;" """"";
107;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 18.10.2021 ; 12:22 ;201424;" N 53° 29' 09"" ";" E 008° 28' 57"" "; 18.10.2021 ; 12:43 ;201440;0;" """"";
108;" N 53° 29' 07"" ";" E 008° 28' 55"" "; 18.10.2021 ; 12:50 ;201440;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 18.10.2021 ; 12:54 ;201443;0;" """"";
109;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 18.10.2021 ; 16:21 ;201443;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 18.10.2021 ; 17:26 ;201479;0;" """"";
110;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 18.10.2021 ; 17:36 ;201479;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 18.10.2021 ; 17:52 ;201495;0;" """"";
111;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 19.10.2021 ; 15:04 ;201495;" N 53° 34' 28"" ";" E 008° 21' 41"" "; 19.10.2021 ; 15:06 ;201495;0;" """"";
112;" N 53° 34' 28"" ";" E 008° 21' 41"" "; 19.10.2021 ; 17:54 ;201495;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 19.10.2021 ; 17:56 ;201496;0;" """"";
113;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 20.10.2021 ; 10:26 ;201496;" N 53° 34' 21"" ";" E 008° 21' 49"" "; 20.10.2021 ; 10:47 ;201507;0;" """"";
114;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 20.10.2021 ; 11:33 ;201507;" N 53° 34' 21"" ";" E 008° 21' 49"" "; 20.10.2021 ; 12:14 ;201538;0;" """"";
115;" N 53° 34' 21"" ";" E 008° 21' 49"" "; 20.10.2021 ; 12:33 ;201538;" N 53° 30' 38"" ";" E 008° 30' 05"" "; 20.10.2021 ; 13:05 ;201558;0;" """"";
116;" N 53° 30' 38"" ";" E 008° 30' 05"" "; 20.10.2021 ; 13:28 ;201558;" N 53° 30' 00"" ";" E 008° 28' 40"" "; 20.10.2021 ; 13:35 ;201561;0;" """"";
117;" N 53° 30' 00"" ";" E 008° 28' 40"" "; 20.10.2021 ; 13:47 ;201561;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 20.10.2021 ; 13:51 ;201562;0;" """"";
118;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 20.10.2021 ; 13:53 ;201562;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 20.10.2021 ; 13:54 ;201562;0;" """"";
119;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 20.10.2021 ; 14:03 ;201562;" N 53° 30' 14"" ";" E 008° 28' 35"" "; 20.10.2021 ; 14:16 ;201564;0;" """"";
120;" N 53° 30' 14"" ";" E 008° 28' 34"" "; 20.10.2021 ; 14:29 ;201564;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 20.10.2021 ; 14:43 ;201578;0;" """"";
121;" N 53° 34' 21"" ";" E 008° 21' 49"" "; 20.10.2021 ; 14:55 ;201578;" N 53° 34' 24"" ";" E 008° 21' 50"" "; 20.10.2021 ; 15:14 ;201590;0;" """"";
122;" N 53° 34' 24"" ";" E 008° 21' 49"" "; 20.10.2021 ; 15:58 ;201590;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 20.10.2021 ; 15:59 ;201590;0;" """"";
123;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 20.10.2021 ; 17:46 ;201590;" N 53° 30' 42"" ";" E 008° 30' 05"" "; 20.10.2021 ; 18:01 ;201605;0;" """"";
124;" N 53° 30' 41"" ";" E 008° 30' 06"" "; 20.10.2021 ; 18:57 ;201605;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 20.10.2021 ; 19:06 ;201612;0;" """"";
125;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 20.10.2021 ; 21:14 ;201612;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 20.10.2021 ; 21:25 ;201628;0;" """"";
126;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 21.10.2021 ; 12:30 ;201628;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 21.10.2021 ; 12:47 ;201643;0;" """"";
127;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 21.10.2021 ; 13:22 ;201643;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 21.10.2021 ; 13:38 ;201659;0;" """"";
128;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 21.10.2021 ; 16:58 ;201659;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 21.10.2021 ; 17:12 ;201674;0;" """"";
129;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 21.10.2021 ; 20:09 ;201674;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 21.10.2021 ; 20:22 ;201689;0;" """"";
130;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 22.10.2021 ; 16:44 ;201689;" N 53° 30' 16"" ";" E 008° 28' 42"" "; 22.10.2021 ; 16:57 ;201703;0;" """"";
131;" N 53° 30' 16"" ";" E 008° 28' 42"" "; 22.10.2021 ; 17:12 ;201703;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 22.10.2021 ; 17:20 ;201705;0;" """"";
132;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 22.10.2021 ; 17:20 ;201705;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 22.10.2021 ; 17:20 ;201705;0;" """"";
133;" N 53° 29' 51"" ";" E 008° 28' 02"" "; 23.10.2021 ; 16:40 ;201705;" N 53° 34' 21"" ";" E 008° 21' 49"" "; 23.10.2021 ; 17:00 ;201720;0;" """"";
134;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 23.10.2021 ; 18:03 ;201720;" N 53° 34' 24"" ";" E 008° 21' 49"" "; 23.10.2021 ; 18:04 ;201721;0;" """"";
135;" N 53° 34' 24"" ";" E 008° 21' 49"" "; 23.10.2021 ; 18:05 ;201721;" N 53° 29' 07"" ";" E 008° 29' 10"" "; 23.10.2021 ; 18:37 ;201739;0;" """"";
136;" N 53° 29' 07"" ";" E 008° 29' 10"" "; 23.10.2021 ; 18:45 ;201739;" N 53° 29' 30"" ";" E 008° 29' 19"" "; 23.10.2021 ; 18:48 ;201740;0;" """"";
137;" N 53° 29' 30"" ";" E 008° 29' 19"" "; 24.10.2021 ; 11:28 ;201740;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 24.10.2021 ; 11:42 ;201746;0;" """"";
138;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 24.10.2021 ; 13:04 ;201746;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 24.10.2021 ; 13:26 ;201761;0;" """"";
139;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 24.10.2021 ; 14:19 ;201761;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 24.10.2021 ; 14:52 ;201778;0;" """"";
140;" N 53° 29' 52"" ";" E 008° 28' 01"" "; 24.10.2021 ; 15:34 ;201778;" N 53° 06' 50"" ";" E 008° 45' 35"" "; 24.10.2021 ; 16:21 ;201841;0;" """"";
141;" N 53° 06' 50"" ";" E 008° 45' 35"" "; 24.10.2021 ; 16:27 ;201841;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 24.10.2021 ; 17:12 ;201903;0;" """"";
142;" N 53° 29' 52"" ";" E 008° 28' 00"" "; 24.10.2021 ; 18:03 ;201903;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 24.10.2021 ; 18:15 ;201919;0;" """"";
143;" N 00° 00' 00"" ";" E 000° 00' 00"" "; 25.10.2021 ; 09:18 ;201919;" N 00° 00' 00"" ";" E 000° 00' 00"" "; 25.10.2021 ; 09:18 ;201919;0;" """"";
144;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 25.10.2021 ; 09:18 ;201919;" N 53° 34' 28"" ";" E 008° 21' 45"" "; 25.10.2021 ; 09:19 ;201919;0;" """"";
145;" N 53° 34' 27"" ";" E 008° 21' 47"" "; 25.10.2021 ; 09:27 ;201919;" N 53° 34' 39"" ";" E 008° 21' 32"" "; 25.10.2021 ; 09:28 ;201920;0;" """"";
